Airline,Departure_Time,Arrival_Time,Duration,Departure,Destination,Date,Total_Stops,SClass,Price
Vietnam Airlines,14:15,22:10,475,HPH,DAD,20-04-2025,1,BUSINESS,9318000
Vietnam Airlines,05:00,12:35,455,HAN,VCL,21-04-2025,1,ECONOMY,4462000
VietJet Air,18:00,19:20,80,SGN,VCL,20-04-2025,0,PREMIUM_ECONOMY,3199800
Bamboo Airways,10:25,11:40,75,UIH,SGN,21-04-2025,0,PREMIUM_ECONOMY,2345000
Vietnam Airlines,08:25,14:40,375,HUI,THD,18-04-2025,1,ECONOMY,3098000
VietJet Air,07:25,09:00,95,SGN,VDH,16-04-2025,0,ECONOMY,1190900
Vietnam Airlines,17:35,23:25,350,DAD,HPH,17-04-2025,1,ECONOMY,4396000
VietJet Air,13:00,15:00,120,PQC,HAN,15-04-2025,0,PREMIUM_ECONOMY,4864800
Vietnam Airlines,15:25,17:35,130,THD,SGN,16-04-2025,0,ECONOMY,1930000
Bamboo Airways,19:10,21:25,135,VDO,SGN,16-04-2025,0,ECONOMY,941000
Vietnam Airlines,11:15,19:45,510,HPH,DLI,15-04-2025,1,ECONOMY,5447000
Bamboo Airways,10:25,18:25,480,DAD,VDO,20-04-2025,1,ECONOMY,3055000
Bamboo Airways,17:55,19:05,70,CXR,SGN,15-04-2025,0,BUSINESS,2390000
Vietnam Airlines,09:15,14:55,340,VII,CXR,15-04-2025,1,BUSINESS,8203000
Vietnam Airlines,12:20,17:15,295,BMV,HAN,20-04-2025,1,ECONOMY,3983000
Vietnam Airlines,09:15,23:50,875,TBB,HAN,15-04-2025,1,ECONOMY,3047000
Vietnam Airlines,13:40,14:55,75,SGN,CXR,20-04-2025,0,BUSINESS,3354000
Vietnam Airlines,12:35,20:50,495,CXR,PQC,19-04-2025,1,ECONOMY,3252000
Vietnam Airlines,08:05,09:35,90,HAN,DAD,21-04-2025,0,ECONOMY,2055000
Vietnam Airlines,05:45,08:00,135,HAN,CXR,20-04-2025,0,BUSINESS,5549000
Vietnam Airlines,19:50,21:05,75,VDH,HAN,17-04-2025,0,ECONOMY,1136000
VietJet Air,17:25,18:45,80,HAN,DAD,21-04-2025,0,PREMIUM_ECONOMY,3189800
Vietnam Airlines,17:00,18:15,75,SGN,PQC,21-04-2025,0,ECONOMY,896000
Bamboo Airways,18:50,20:20,90,VCL,SGN,17-04-2025,0,ECONOMY,1069000
Vietnam Airlines,16:15,17:55,100,DLI,HAN,17-04-2025,0,ECONOMY,1420000
Bamboo Airways,10:25,11:45,80,DAD,HAN,17-04-2025,0,ECONOMY,1386000
Bamboo Airways,08:05,09:15,70,DAD,DLI,20-04-2025,0,ECONOMY,2334000
Vietnam Airlines,16:30,22:50,380,VII,DAD,16-04-2025,1,BUSINESS,9318000
VietJet Air,18:00,20:10,130,SGN,HAN,21-04-2025,0,ECONOMY,1673000
VietJet Air,09:00,10:10,70,PQC,SGN,15-04-2025,0,ECONOMY,1504700
VietJet Air,12:10,13:10,60,PQC,SGN,15-04-2025,0,ECONOMY,976700
VietJet Air,12:10,14:00,110,HAN,CXR,16-04-2025,0,ECONOMY,2345900
Vietnam Airlines,19:20,21:40,140,VCA,HAN,20-04-2025,0,ECONOMY,2896000
Bamboo Airways,08:05,09:15,70,DAD,DLI,15-04-2025,0,BUSINESS,2159000
Bamboo Airways,12:40,13:35,55,SGN,VCS,20-04-2025,0,ECONOMY,1839000
Vietnam Airlines,09:15,17:25,490,TBB,VCS,19-04-2025,1,ECONOMY,2472000
Vietnam Airlines,16:25,18:40,135,HAN,VCA,20-04-2025,0,ECONOMY,2891000
Bamboo Airways,21:50,22:55,65,PQC,SGN,16-04-2025,0,BUSINESS,1980000
Vietnam Airlines,06:50,12:50,360,DAD,VCA,18-04-2025,1,ECONOMY,2617000
VietJet Air,16:10,18:00,110,SGN,VII,15-04-2025,0,ECONOMY,1114900
Vietnam Airlines,18:25,20:35,130,SGN,HPH,16-04-2025,0,ECONOMY,1094000
Vietnam Airlines,13:50,20:10,380,DLI,DAD,16-04-2025,1,BUSINESS,8768000
Vietnam Airlines,21:30,23:45,135,PQC,HAN,16-04-2025,0,ECONOMY,1706000
Vietnam Airlines,07:20,08:20,60,HAN,VII,21-04-2025,0,BUSINESS,3664000
VietJet Air,07:40,09:00,80,DAD,HAN,20-04-2025,0,PREMIUM_ECONOMY,3209800
VietJet Air,21:10,22:30,80,SGN,DAD,21-04-2025,0,PREMIUM_ECONOMY,3169800
Vietnam Airlines,10:20,15:00,280,VCS,TBB,15-04-2025,1,ECONOMY,3071000
Bamboo Airways,08:00,09:50,110,HAN,BMV,16-04-2025,0,BUSINESS,2934000
Vietnam Airlines,09:50,15:50,360,DAD,VII,16-04-2025,1,BUSINESS,9318000
VietJet Air,15:40,16:40,60,SGN,BMV,15-04-2025,0,PREMIUM_ECONOMY,3052000
Vietnam Airlines,13:30,19:15,345,VII,PQC,16-04-2025,1,BUSINESS,7523000
VietJet Air,22:15,23:35,80,DAD,HAN,21-04-2025,0,PREMIUM_ECONOMY,3189800
Vietnam Airlines,09:00,18:20,560,VII,VCL,19-04-2025,2,ECONOMY,5717000
VietJet Air,11:05,12:40,95,CXR,VII,19-04-2025,0,PREMIUM_ECONOMY,3585600
Vietnam Airlines,11:00,13:15,135,HAN,SGN,17-04-2025,0,BUSINESS,8974000
Vietnam Airlines,10:20,19:50,570,VCS,DLI,18-04-2025,1,ECONOMY,2434000
VietJet Air,09:30,10:45,75,SGN,VCL,15-04-2025,0,PREMIUM_ECONOMY,3209800
Vietnam Airlines,13:55,15:15,80,HAN,HUI,21-04-2025,0,BUSINESS,3474000
Bamboo Airways,19:50,23:55,245,HAN,SGN,18-04-2025,1,BUSINESS,5515000
Vietnam Airlines,10:25,11:55,90,SGN,HUI,19-04-2025,0,ECONOMY,1373000
Bamboo Airways,07:45,18:00,615,DAD,VDH,15-04-2025,1,ECONOMY,2968000
Vietnam Airlines,10:05,14:55,290,PQC,CXR,16-04-2025,1,ECONOMY,2102000
Bamboo Airways,09:45,11:40,115,HAN,CXR,21-04-2025,0,BUSINESS,3627000
Vietnam Airlines,12:35,14:40,125,CXR,HAN,16-04-2025,0,BUSINESS,6339000
Vietnam Airlines,06:00,13:05,425,DAD,HPH,17-04-2025,1,BUSINESS,7888000
Vietnam Airlines,06:40,08:40,120,SGN,HAN,21-04-2025,0,ECONOMY,1776000
Vietnam Airlines,06:30,08:35,125,SGN,VII,21-04-2025,0,ECONOMY,1945000
VietJet Air,13:45,15:55,130,HAN,SGN,18-04-2025,0,ECONOMY,1322000
VietJet Air,09:40,10:45,65,CXR,PQC,15-04-2025,0,PREMIUM_ECONOMY,3209800
Bamboo Airways,15:15,17:30,135,HPH,SGN,17-04-2025,0,BUSINESS,3088000
Vietnam Airlines,06:50,13:10,380,DAD,DLI,16-04-2025,1,ECONOMY,5992000
Vietnam Airlines,08:25,10:00,95,HUI,SGN,15-04-2025,0,ECONOMY,1649000
Bamboo Airways,07:55,20:15,740,VCS,VDH,16-04-2025,1,ECONOMY,2733000
Vietnam Airlines,09:25,15:25,360,VCS,UIH,18-04-2025,1,ECONOMY,2827000
Vietnam Airlines,13:55,14:55,60,SGN,CXR,17-04-2025,0,BUSINESS,4464000
VietJet Air,19:00,20:50,110,CXR,HAN,15-04-2025,0,PREMIUM_ECONOMY,5027000
Bamboo Airways,19:40,21:25,105,BMV,HAN,15-04-2025,0,ECONOMY,1480000
Vietnam Airlines,10:15,11:55,100,DAD,HAN,21-04-2025,0,BUSINESS,4009000
Vietnam Airlines,09:50,11:20,90,SGN,DAD,20-04-2025,0,BUSINESS,4909000
VietJet Air,15:35,17:10,95,SGN,VDH,16-04-2025,0,PREMIUM_ECONOMY,3585600
Vietnam Airlines,14:15,19:15,300,HPH,PQC,17-04-2025,1,ECONOMY,2471000
Vietnam Airlines,15:40,21:15,335,TBB,SGN,20-04-2025,1,BUSINESS,12473000
Bamboo Airways,10:00,23:30,810,VKG,SGN,21-04-2025,1,ECONOMY,4056000
Vietnam Airlines,14:15,20:50,395,HPH,VDO,17-04-2025,1,ECONOMY,2375000
VietJet Air,12:45,14:35,110,VII,SGN,15-04-2025,0,ECONOMY,1342000
Vietnam Airlines,10:15,19:10,535,PQC,VDH,17-04-2025,1,ECONOMY,3665000
VietJet Air,12:10,14:10,120,SGN,HPH,18-04-2025,0,PREMIUM_ECONOMY,4677000
Bamboo Airways,17:45,20:00,135,HAN,SGN,18-04-2025,0,BUSINESS,4936000
VietJet Air,10:55,12:15,80,DAD,HAN,16-04-2025,0,PREMIUM_ECONOMY,3199800
Bamboo Airways,08:40,21:05,745,VCS,PQC,20-04-2025,1,ECONOMY,2176000
VietJet Air,20:40,22:30,110,SGN,VII,19-04-2025,0,PREMIUM_ECONOMY,4657000
Vietnam Airlines,08:00,19:15,675,DLI,PQC,19-04-2025,1,ECONOMY,2092000
Vietnam Airlines,12:35,14:40,125,SGN,THD,18-04-2025,0,ECONOMY,1725000
Bamboo Airways,21:20,23:30,130,HAN,SGN,18-04-2025,0,BUSINESS,3766000
VietJet Air,19:15,20:25,70,SGN,CXR,20-04-2025,0,ECONOMY,727000
Vietnam Airlines,13:50,20:35,405,PQC,HPH,17-04-2025,1,BUSINESS,8983000
Vietnam Airlines,06:25,16:55,630,HPH,VDH,18-04-2025,1,ECONOMY,2653000
Bamboo Airways,09:15,18:40,565,HUI,BMV,21-04-2025,1,ECONOMY,2267000
VietJet Air,13:15,14:50,95,VII,CXR,15-04-2025,0,PREMIUM_ECONOMY,3625600
Vietnam Airlines,07:25,14:55,450,SGN,VCL,17-04-2025,1,ECONOMY,4011000
Bamboo Airways,15:30,17:10,100,UIH,HAN,18-04-2025,0,ECONOMY,2055000
Vietnam Airlines,12:05,20:35,510,DAD,HPH,21-04-2025,1,ECONOMY,4381000
Vietnam Airlines,18:50,20:55,125,VII,SGN,20-04-2025,0,BUSINESS,4344000
Bamboo Airways,19:10,20:35,85,SGN,HUI,19-04-2025,0,ECONOMY,1229000
Bamboo Airways,14:45,16:20,95,HAN,PXU,16-04-2025,0,PREMIUM_ECONOMY,2750000
Vietnam Airlines,06:00,11:20,320,DAD,PQC,16-04-2025,1,ECONOMY,2192000
Vietnam Airlines,13:00,15:15,135,HAN,SGN,21-04-2025,0,BUSINESS,8974000
Bamboo Airways,08:10,10:10,120,SGN,HPH,19-04-2025,0,PREMIUM_ECONOMY,3088000
VietJet Air,17:40,19:00,80,VCL,SGN,20-04-2025,0,PREMIUM_ECONOMY,3179800
Vietnam Airlines,19:50,22:10,140,HPH,SGN,20-04-2025,0,ECONOMY,1495000
VietJet Air,16:15,18:00,105,HAN,BMV,20-04-2025,0,ECONOMY,1082000
VietJet Air,11:15,12:35,80,VCL,SGN,21-04-2025,0,PREMIUM_ECONOMY,3179800
Vietnam Airlines,06:50,15:15,505,DAD,HUI,16-04-2025,1,ECONOMY,2138000
Vietnam Airlines,10:10,12:05,115,CXR,HPH,21-04-2025,0,ECONOMY,1695000
Vietnam Airlines,10:45,17:55,430,DLI,VII,15-04-2025,1,ECONOMY,5447000
Vietnam Airlines,06:35,15:25,530,VKG,UIH,20-04-2025,1,ECONOMY,2796000
Vietnam Airlines,10:05,11:50,105,VDH,SGN,16-04-2025,0,ECONOMY,1708000
Vietnam Airlines,11:15,17:00,345,HPH,CXR,17-04-2025,1,ECONOMY,2280000
VietJet Air,09:40,11:40,120,PXU,HAN,18-04-2025,0,PREMIUM_ECONOMY,3595600
VietJet Air,20:40,22:30,110,SGN,VII,18-04-2025,0,PREMIUM_ECONOMY,4657000
VietJet Air,14:50,16:10,80,HAN,DAD,20-04-2025,0,PREMIUM_ECONOMY,3189800
VietJet Air,20:00,21:20,80,VCL,SGN,20-04-2025,0,ECONOMY,826900
Bamboo Airways,19:30,21:20,110,SGN,VII,16-04-2025,0,PREMIUM_ECONOMY,3058000
Vietnam Airlines,11:40,18:05,385,CXR,PQC,17-04-2025,1,ECONOMY,1906000
Vietnam Airlines,06:50,18:20,690,VCS,VCL,21-04-2025,1,ECONOMY,3115000
VietJet Air,21:05,22:25,80,HAN,DAD,16-04-2025,0,PREMIUM_ECONOMY,3214800
Vietnam Airlines,09:40,10:50,70,VCS,SGN,20-04-2025,0,ECONOMY,1831000
Vietnam Airlines,16:20,22:50,390,PQC,DAD,20-04-2025,1,ECONOMY,2197000
Vietnam Airlines,14:35,19:15,280,DAD,PQC,20-04-2025,1,ECONOMY,3444000
Vietnam Airlines,06:00,13:05,425,DAD,HPH,20-04-2025,1,ECONOMY,4401000
Vietnam Airlines,11:20,20:20,540,VII,THD,20-04-2025,1,ECONOMY,3885000
Vietnam Airlines,05:55,07:45,110,SGN,HUI,20-04-2025,0,BUSINESS,3464000
Vietnam Airlines,09:00,15:40,400,CXR,PQC,15-04-2025,1,BUSINESS,8113000
Bamboo Airways,10:25,11:40,75,UIH,SGN,20-04-2025,0,PREMIUM_ECONOMY,2370000
Vietnam Airlines,15:50,17:50,120,CXR,HAN,19-04-2025,0,BUSINESS,5754000
Vietnam Airlines,15:05,16:20,75,SGN,PXU,21-04-2025,0,BUSINESS,2674000
Bamboo Airways,09:10,19:50,640,VCA,HUI,20-04-2025,1,ECONOMY,2285000
Vietnam Airlines,18:55,20:25,90,HUI,HAN,19-04-2025,0,BUSINESS,3444000
Bamboo Airways,17:10,19:00,110,DLI,HAN,16-04-2025,0,PREMIUM_ECONOMY,3058000
Bamboo Airways,11:20,13:00,100,UIH,HAN,17-04-2025,0,PREMIUM_ECONOMY,2760000
VietJet Air,10:20,12:10,110,SGN,VII,21-04-2025,0,ECONOMY,1099900
VietJet Air,08:40,09:45,65,UIH,SGN,21-04-2025,0,ECONOMY,994900
VietJet Air,08:20,10:00,100,UIH,HAN,18-04-2025,0,PREMIUM_ECONOMY,3595600
Vietnam Airlines,09:15,18:15,540,TBB,HAN,15-04-2025,1,ECONOMY,5427000
Vietnam Airlines,10:45,20:35,590,DAD,HPH,21-04-2025,1,ECONOMY,5987000
VietJet Air,16:05,17:25,80,SGN,DAD,18-04-2025,0,PREMIUM_ECONOMY,3189800
VietJet Air,05:30,06:35,65,CXR,SGN,20-04-2025,0,ECONOMY,672000
Bamboo Airways,16:25,18:30,125,THD,SGN,15-04-2025,0,BUSINESS,3063000
Vietnam Airlines,12:15,13:15,60,PQC,SGN,18-04-2025,0,ECONOMY,1010000
Vietnam Airlines,09:00,13:55,295,VII,DAD,21-04-2025,1,ECONOMY,3462000
Vietnam Airlines,11:05,12:35,90,SGN,VCL,21-04-2025,0,BUSINESS,3444000
Bamboo Airways,07:55,20:05,730,VCS,VDH,20-04-2025,1,ECONOMY,2482000
Vietnam Airlines,06:25,15:35,550,HPH,CXR,15-04-2025,1,ECONOMY,4142000
Vietnam Airlines,09:00,15:15,375,VII,PQC,21-04-2025,1,ECONOMY,4522000
VietJet Air,08:10,10:20,130,HAN,SGN,17-04-2025,0,ECONOMY,1332000
VietJet Air,18:20,20:05,105,CXR,HPH,15-04-2025,0,ECONOMY,1342000
VietJet Air,12:25,13:30,65,UIH,SGN,16-04-2025,0,PREMIUM_ECONOMY,3179800
VietJet Air,20:20,21:25,65,UIH,SGN,18-04-2025,0,ECONOMY,1024900
VietJet Air,12:35,13:55,80,DAD,HAN,20-04-2025,0,PREMIUM_ECONOMY,3199800
VietJet Air,17:30,19:30,120,HPH,SGN,19-04-2025,0,PREMIUM_ECONOMY,4677000
VietJet Air,13:35,14:55,80,DAD,HAN,20-04-2025,0,PREMIUM_ECONOMY,3199800
Vietnam Airlines,06:50,19:50,780,VCS,DLI,18-04-2025,1,ECONOMY,2331000
VietJet Air,08:15,09:55,100,BMV,HPH,17-04-2025,0,PREMIUM_ECONOMY,3585600
Vietnam Airlines,06:00,11:20,320,DAD,DLI,17-04-2025,1,ECONOMY,3444000
Vietnam Airlines,08:00,15:30,450,DLI,CXR,15-04-2025,1,ECONOMY,2601000
Vietnam Airlines,09:15,15:00,345,VII,TBB,16-04-2025,1,ECONOMY,2501000
VietJet Air,12:55,14:55,120,HPH,SGN,21-04-2025,0,PREMIUM_ECONOMY,4697000
Vietnam Airlines,09:45,16:25,400,PQC,DAD,15-04-2025,1,ECONOMY,4347000
Vietnam Airlines,10:45,15:40,295,DAD,PQC,16-04-2025,1,BUSINESS,6878000
Vietnam Airlines,07:00,12:50,350,HAN,VII,20-04-2025,1,BUSINESS,10178000
Bamboo Airways,08:10,10:10,120,SGN,HPH,15-04-2025,0,PREMIUM_ECONOMY,3083000
Bamboo Airways,11:50,18:00,370,VCS,VDH,16-04-2025,1,ECONOMY,5467000
VietJet Air,13:00,15:00,120,PQC,HAN,17-04-2025,0,PREMIUM_ECONOMY,4839800
Vietnam Airlines,16:00,18:15,135,HAN,SGN,20-04-2025,0,BUSINESS,8974000
Vietnam Airlines,08:55,15:00,365,PQC,TBB,19-04-2025,1,ECONOMY,2481000
Vietnam Airlines,18:55,20:25,90,HUI,HAN,20-04-2025,0,ECONOMY,1066000
Vietnam Airlines,08:40,15:00,380,CXR,TBB,20-04-2025,1,ECONOMY,5073000
VietJet Air,17:40,19:05,85,DAD,SGN,20-04-2025,0,PREMIUM_ECONOMY,3199800
Bamboo Airways,17:10,19:20,130,SGN,HAN,20-04-2025,0,BUSINESS,3776000
Vietnam Airlines,19:40,21:35,115,CXR,HAN,16-04-2025,0,ECONOMY,2645000
VietJet Air,11:10,12:35,85,SGN,HUI,21-04-2025,0,ECONOMY,956900
Vietnam Airlines,10:45,15:50,305,DAD,VII,15-04-2025,1,BUSINESS,10313000
Bamboo Airways,09:25,11:20,115,CXR,HAN,21-04-2025,0,PREMIUM_ECONOMY,3612000
Vietnam Airlines,16:10,17:20,70,SGN,CXR,21-04-2025,0,ECONOMY,837000
Vietnam Airlines,06:20,08:50,150,HAN,SGN,20-04-2025,0,ECONOMY,1791000
Bamboo Airways,10:25,18:00,455,DAD,VDH,15-04-2025,1,ECONOMY,2968000
Vietnam Airlines,12:30,18:10,340,CXR,VII,20-04-2025,1,BUSINESS,7543000
Vietnam Airlines,09:00,09:55,55,VII,HAN,20-04-2025,0,ECONOMY,1176000
Vietnam Airlines,20:40,22:10,90,SGN,DAD,16-04-2025,0,BUSINESS,3679000
VietJet Air,11:05,12:35,90,DAD,VCA,20-04-2025,0,ECONOMY,1791900
VietJet Air,18:00,19:20,80,SGN,VCL,20-04-2025,0,ECONOMY,1396900
Bamboo Airways,08:10,10:10,120,SGN,HPH,17-04-2025,0,PREMIUM_ECONOMY,3088000
VietJet Air,16:30,18:40,130,HAN,SGN,19-04-2025,0,PREMIUM_ECONOMY,4677000
Vietnam Airlines,11:05,18:15,430,UIH,HAN,18-04-2025,1,ECONOMY,5967000
Vietnam Airlines,09:00,11:15,135,HAN,SGN,18-04-2025,0,BUSINESS,8974000
VietJet Air,15:40,17:00,80,SGN,DAD,16-04-2025,0,PREMIUM_ECONOMY,3199800
Vietnam Airlines,06:30,08:35,125,SGN,VII,20-04-2025,0,BUSINESS,5019000
Vietnam Airlines,07:55,16:35,520,DAD,PXU,15-04-2025,1,ECONOMY,3646000
Vietnam Airlines,06:40,07:50,70,SGN,VCS,20-04-2025,0,PREMIUM_ECONOMY,3094000
Vietnam Airlines,10:05,11:10,65,PQC,SGN,15-04-2025,0,ECONOMY,1251000
VietJet Air,18:35,20:00,85,SGN,HUI,18-04-2025,0,ECONOMY,1044900
VietJet Air,09:40,11:50,130,HAN,SGN,20-04-2025,0,PREMIUM_ECONOMY,4687000
Bamboo Airways,08:40,10:20,100,DAD,PQC,20-04-2025,0,BUSINESS,3622000
Vietnam Airlines,12:20,16:55,275,BMV,VDH,19-04-2025,1,ECONOMY,2290000
Vietnam Airlines,09:15,20:20,665,TBB,THD,19-04-2025,1,ECONOMY,2454000
Vietnam Airlines,09:15,18:15,540,TBB,HAN,19-04-2025,1,ECONOMY,4167000
Vietnam Airlines,10:05,14:55,290,PQC,DLI,17-04-2025,1,ECONOMY,1891000
Vietnam Airlines,10:00,15:50,350,HAN,VII,20-04-2025,1,ECONOMY,5232000
Vietnam Airlines,08:50,18:40,590,DAD,VCA,16-04-2025,1,ECONOMY,4447000
VietJet Air,16:15,18:00,105,HAN,BMV,21-04-2025,0,ECONOMY,1332000
VietJet Air,05:35,07:25,110,HAN,DLI,21-04-2025,0,PREMIUM_ECONOMY,4687000
Vietnam Airlines,16:05,23:15,430,UIH,HAN,17-04-2025,1,ECONOMY,4442000
Vietnam Airlines,09:10,20:20,670,DAD,THD,20-04-2025,2,ECONOMY,5016000
Vietnam Airlines,09:15,20:40,685,TBB,DAD,19-04-2025,1,ECONOMY,2087000
Vietnam Airlines,08:25,22:50,865,HUI,DAD,15-04-2025,1,ECONOMY,2715000
Bamboo Airways,10:00,17:30,450,VKG,PQC,15-04-2025,1,ECONOMY,4276000
Vietnam Airlines,07:55,16:20,505,DLI,PXU,20-04-2025,1,ECONOMY,2838000
Vietnam Airlines,14:50,21:15,385,BMV,HAN,15-04-2025,1,BUSINESS,8533000
Vietnam Airlines,09:40,15:10,330,VCS,DAD,18-04-2025,1,ECONOMY,2504000
Vietnam Airlines,12:25,20:15,470,PQC,DAD,19-04-2025,1,ECONOMY,6592000
Vietnam Airlines,05:00,07:15,135,HAN,SGN,21-04-2025,0,BUSINESS,5989000
VietJet Air,21:10,22:15,65,CXR,SGN,19-04-2025,0,ECONOMY,642000
Vietnam Airlines,05:50,19:00,790,HAN,HPH,16-04-2025,3,ECONOMY,7262000
VietJet Air,13:45,15:35,110,THD,PQC,19-04-2025,0,PREMIUM_ECONOMY,4637000
Vietnam Airlines,11:15,19:50,515,HPH,CXR,20-04-2025,1,BUSINESS,8988000
VietJet Air,06:30,07:55,85,SGN,HUI,17-04-2025,0,ECONOMY,807000
Bamboo Airways,09:55,17:30,455,CAH,PQC,20-04-2025,1,ECONOMY,5523000
VietJet Air,14:00,14:55,55,SGN,PQC,21-04-2025,0,PREMIUM_ECONOMY,3027000
VietJet Air,16:40,18:50,130,VCA,HAN,17-04-2025,0,PREMIUM_ECONOMY,4819800
Vietnam Airlines,13:45,15:25,100,DAD,HAN,17-04-2025,0,ECONOMY,1384000
Vietnam Airlines,06:25,12:05,340,HPH,PQC,15-04-2025,1,ECONOMY,4122000
Vietnam Airlines,07:40,08:50,70,SGN,PXU,18-04-2025,0,ECONOMY,991000
Vietnam Airlines,13:05,14:35,90,SGN,HUI,19-04-2025,0,BUSINESS,3444000
VietJet Air,15:40,16:40,60,SGN,BMV,18-04-2025,0,ECONOMY,747900
Vietnam Airlines,14:35,19:50,315,DAD,DLI,20-04-2025,1,ECONOMY,3242000
VietJet Air,18:10,20:10,120,THD,SGN,20-04-2025,0,PREMIUM_ECONOMY,4667000
Vietnam Airlines,16:55,22:10,315,DLI,DAD,18-04-2025,1,ECONOMY,3439000
Vietnam Airlines,08:25,10:00,95,HUI,SGN,15-04-2025,0,BUSINESS,4254000
Bamboo Airways,18:50,20:20,90,VCL,SGN,19-04-2025,0,ECONOMY,1069000
Bamboo Airways,12:20,13:20,60,SGN,DLI,21-04-2025,0,BUSINESS,2365000
Vietnam Airlines,08:40,10:35,115,DAD,SGN,17-04-2025,0,ECONOMY,1094000
VietJet Air,20:00,21:20,80,VCL,SGN,17-04-2025,0,PREMIUM_ECONOMY,3149800
VietJet Air,13:45,15:35,110,THD,PQC,21-04-2025,0,PREMIUM_ECONOMY,4637000
Bamboo Airways,17:00,18:35,95,PXU,HAN,19-04-2025,0,ECONOMY,921000
Vietnam Airlines,09:00,14:00,300,VII,DAD,18-04-2025,1,BUSINESS,8433000
VietJet Air,12:25,13:30,65,UIH,SGN,18-04-2025,0,PREMIUM_ECONOMY,3169800
VietJet Air,10:35,11:35,60,SGN,PQC,20-04-2025,0,ECONOMY,986700
Bamboo Airways,10:45,12:15,90,HPH,UIH,18-04-2025,0,BUSINESS,2739000
VietJet Air,16:10,18:00,110,SGN,VII,20-04-2025,0,PREMIUM_ECONOMY,4687000
Vietnam Airlines,06:50,22:50,960,VCS,DAD,21-04-2025,1,ECONOMY,2774000
VietJet Air,19:40,21:50,130,HAN,SGN,21-04-2025,0,ECONOMY,1535300
Vietnam Airlines,12:35,18:40,365,HUI,VCA,16-04-2025,1,ECONOMY,2312000
Vietnam Airlines,07:35,09:35,120,HAN,PQC,21-04-2025,0,BUSINESS,5769000
Vietnam Airlines,06:00,12:50,410,DAD,VII,15-04-2025,1,BUSINESS,7873000
Vietnam Airlines,13:50,20:35,405,PQC,HPH,16-04-2025,1,ECONOMY,4137000
Vietnam Airlines,07:40,08:50,70,SGN,PXU,17-04-2025,0,ECONOMY,933000
VietJet Air,07:50,09:00,70,TBB,SGN,17-04-2025,0,ECONOMY,796900
Vietnam Airlines,09:45,17:25,460,PQC,DAD,15-04-2025,1,ECONOMY,3242000
VietJet Air,21:05,22:25,80,HAN,DAD,21-04-2025,0,PREMIUM_ECONOMY,3189800
Vietnam Airlines,09:30,17:50,500,UIH,DLI,18-04-2025,1,ECONOMY,4243000
Vietnam Airlines,06:50,23:25,995,VCS,HPH,18-04-2025,1,ECONOMY,3472000
Vietnam Airlines,10:50,12:50,120,SGN,VII,15-04-2025,0,BUSINESS,4344000
Bamboo Airways,11:05,18:25,440,HAN,VDO,16-04-2025,1,ECONOMY,2401000
Vietnam Airlines,10:15,20:30,615,PQC,BMV,19-04-2025,1,ECONOMY,3076000
VietJet Air,19:00,20:50,110,CXR,HAN,18-04-2025,0,ECONOMY,1643000
Vietnam Airlines,21:15,23:25,130,SGN,HPH,16-04-2025,0,ECONOMY,1079000
VietJet Air,12:55,14:55,120,HPH,SGN,20-04-2025,0,PREMIUM_ECONOMY,4697000
VietJet Air,20:20,21:25,65,UIH,SGN,17-04-2025,0,PREMIUM_ECONOMY,3149800
Vietnam Airlines,16:30,18:35,125,VII,SGN,17-04-2025,0,ECONOMY,1490000
Vietnam Airlines,14:35,22:50,495,CAH,DAD,18-04-2025,1,ECONOMY,2650000
Vietnam Airlines,06:30,08:35,125,SGN,VII,17-04-2025,0,ECONOMY,1266000
Vietnam Airlines,09:00,19:10,610,CXR,VDH,15-04-2025,2,ECONOMY,6033000
Bamboo Airways,19:50,22:05,135,HAN,SGN,21-04-2025,0,BUSINESS,3766000
Bamboo Airways,15:20,17:30,130,PQC,HAN,20-04-2025,0,PREMIUM_ECONOMY,3791000
VietJet Air,17:10,19:10,120,SGN,THD,16-04-2025,0,ECONOMY,3541900
Bamboo Airways,15:15,17:30,135,HPH,SGN,21-04-2025,0,BUSINESS,3945000
Bamboo Airways,14:35,16:55,140,HAN,SGN,17-04-2025,0,ECONOMY,1778000
Vietnam Airlines,11:35,18:20,405,PQC,VCL,21-04-2025,1,ECONOMY,2525000
Vietnam Airlines,10:15,18:45,510,PQC,CXR,19-04-2025,1,BUSINESS,10963000
Vietnam Airlines,11:05,17:20,375,UIH,CXR,21-04-2025,1,ECONOMY,2644000
Vietnam Airlines,19:10,20:40,90,DAD,HAN,20-04-2025,0,ECONOMY,1565000
Bamboo Airways,14:30,16:25,115,HAN,DLI,20-04-2025,0,ECONOMY,1440000
Vietnam Airlines,10:15,17:55,460,PQC,VII,17-04-2025,1,ECONOMY,4517000
Vietnam Airlines,15:50,17:15,85,DAD,HPH,17-04-2025,0,BUSINESS,2784000
Bamboo Airways,10:45,12:55,130,PQC,HAN,17-04-2025,0,BUSINESS,3781000
Vietnam Airlines,09:15,15:25,370,TBB,UIH,19-04-2025,1,ECONOMY,2586000
VietJet Air,12:50,14:25,95,HAN,UIH,15-04-2025,0,PREMIUM_ECONOMY,3630600
Bamboo Airways,13:40,16:05,145,HAN,VCS,16-04-2025,0,PREMIUM_ECONOMY,4663000
Vietnam Airlines,10:45,12:20,95,DAD,HAN,15-04-2025,0,ECONOMY,1867000
